FIRE_NAME,FIRE_SIZE,STATE,FIRE_YEAR,STAT_CAUSE_DESCR
,208.0,CA,2013,Missing/Undefined
,100.0,CA,2013,Missing/Undefined
,100.0,CA,2013,Missing/Undefined
LAVERKIN ASSIST 01,69.0,UT,2013,Children
,150.0,CA,2013,Miscellaneous
SANTAQUIN POLE,56.0,UT,2013,Lightning
MILLVILLE,2200.0,UT,2013,Lightning
,85.0,CA,2013,Debris Burning
,40.0,CA,2013,Miscellaneous
,100.0,CA,2013,Miscellaneous
TORO,51.0,CA,2013,Equipment Use
AVON 2,69.0,UT,2013,Miscellaneous
BRITT,200.0,NM,2013,Lightning
,100.0,CA,2013,Missing/Undefined
,120.0,CA,2013,Miscellaneous
MCCABE,3505.0,CA,2013,Miscellaneous
,159.0,CA,2013,Smoking
CAPULIN 5,50.0,NM,2013,Lightning
WHITES PEAK,1275.0,NM,2013,Lightning
NORTH COTTONWOOD,154.0,UT,2013,Lightning
MCKINNEY,153.0,NM,2013,Equipment Use
PUTAH,376.0,CA,2013,Missing/Undefined
,100.0,CA,2013,Debris Burning
JOINER,194.0,NM,2013,Equipment Use
THIRTY-TWO,1152.0,UT,2013,Miscellaneous
,33.0,CA,2013,Missing/Undefined
CHIVATO FIRE,44.0,NM,2013,Lightning
MONTOSO,45.0,NM,2013,Lightning
,100.0,CA,2013,Miscellaneous
SUMMIT,305.0,CA,2013,Miscellaneous
,100.0,CA,2013,Children
,163.0,CA,2013,Equipment Use
DARBY FIRE,65.0,NM,2013,Miscellaneous
UNKNOWN,100.0,CO,2013,Campfire
UNKNOWN,80.0,CO,2013,Equipment Use
UNKNOWN,1000.0,CO,2013,Miscellaneous
UNKNOWN,150.0,CO,2013,Fireworks
UNKNOWN,400.0,CO,2013,Miscellaneous
UNKNOWN,40.0,CO,2013,Debris Burning
UNKNOWN,125.0,CO,2013,Campfire
UNKNOWN,45.0,CO,2013,Miscellaneous
UNKNOWN,40.0,CO,2013,Miscellaneous
UNKNOWN,100.0,CO,2013,Lightning
UNKNOWN,60.0,CO,2013,Miscellaneous
UNKNOWN,447.0,CO,2013,Lightning
UNKNOWN,1200.0,CO,2013,Equipment Use
UNKNOWN,50.0,CO,2013,Equipment Use
UNKNOWN,100.0,CO,2013,Lightning
UNKNOWN,60.0,CO,2013,Equipment Use
UNKNOWN,150.0,CO,2013,Miscellaneous
UNKNOWN,40.0,CO,2013,Smoking
UNKNOWN,45.0,CO,2013,Equipment Use
UNKNOWN,44.0,CO,2013,Debris Burning
UNKNOWN,50.0,CO,2013,Miscellaneous
UNKNOWN,35.0,CO,2013,Debris Burning
UNKNOWN,16580.0,CO,2013,Miscellaneous
UNKNOWN,100.0,CO,2013,Miscellaneous
UNKNOWN,45.0,CO,2013,Miscellaneous
UNKNOWN,50.0,CO,2013,Lightning
UNKNOWN,200.0,CO,2013,Lightning
UNKNOWN,45.0,CO,2013,Lightning
QUAIL (28),62.1,FL,2013,Campfire
TURKEY TRACK (28),37.4,FL,2013,Debris Burning
DRY BRANCH,175.0,WV,2013,Arson
JUG HOLLOW,32.0,WV,2013,Equipment Use
RIDGEVIEW - HEAD OF CLELL WOODRUM HOLLOW,60.0,WV,2013,Arson
MIDDLE PATCH,60.0,WV,2013,Powerline
BREEDEN,76.0,WV,2013,Debris Burning
LITTLE HORSE CREEK,40.0,WV,2013,Debris Burning
LEFT FORK OF MARROWBONE,68.0,WV,2013,Debris Burning
EMMONS RD.,68.0,WV,2013,Debris Burning
MUD FORK MOUNTAIN,44.0,WV,2013,Debris Burning
SMITH CREEK,31.0,WV,2013,Powerline
POINT LICK OF CAMPBELLS CRK.,269.0,WV,2013,Arson
WATSON BRANCH,147.0,WV,2013,Arson
SILVER MINE HOLLOW- 4 MILE RD,60.0,WV,2013,Debris Burning
DINGESS OLD COUNTY ROAD,47.0,WV,2013,Equipment Use
WEBB ROAD BULL CREEK,127.0,WV,2013,Arson
BUFFLICK OF HUGHES CREEK,103.0,WV,2013,Arson
MILL STONE BRANCH,36.0,WV,2013,Arson
ASHCAMP BRANCH RT FORK OF LAUREL,55.0,WV,2013,Arson
WEBB ROAD BURCHETT BRANCH,745.0,WV,2013,Arson
KANAWHA STATE FOREST DRIVE,34.0,WV,2013,Debris Burning
MCCOMAS BRANCH #1,41.0,WV,2013,Arson
PUNCHEON CAMP,424.0,WV,2013,Arson
MILL CREEK,95.0,WV,2013,Arson
RACCOON CREEK,92.0,WV,2013,Debris Burning
BRUSHY FORK,153.0,WV,2013,Debris Burning
"COOPER-HARPER ROAD, POND FORK",101.0,WV,2013,Debris Burning
MCCOMAS BRANCH #2,53.0,WV,2013,Arson
JENKINS FORK #1,37.0,WV,2013,Arson
JESSE,52.0,WV,2013,Equipment Use
LITTLE SLATE #1,121.0,WV,2013,Arson
LITTLE SLATE #2,94.0,WV,2013,Arson
TWISTABOUT CREEK,50.0,WV,2013,Debris Burning
BENTREE-HEAD RAMP HOLLOW,98.0,WV,2013,Arson
MUDDELTY,250.0,WV,2013,Arson
BRINK RD,40.0,WV,2013,Equipment Use
ITMANN,110.0,WV,2013,Structure
MCCULLOUGH FARM ROAD BREAKOVER,47.0,WV,2013,Debris Burning
SABINE,52.0,WV,2013,Fireworks
THREEFORK BRANCH,59.0,WV,2013,Powerline
HELGERSON RIDGE,32.0,WI,2013,Debris Burning
GERMANN ROAD FIRE,7499.4,WI,2013,Equipment Use
,120.0,MN,2013,Arson
,85.4,MN,2013,Debris Burning
,35.0,MN,2013,Equipment Use
,128.0,MN,2013,Arson
,52.0,MN,2013,Arson
,65.0,MN,2013,Debris Burning
,115.0,MN,2013,Debris Burning
,37.0,MN,2013,Debris Burning
,47.0,MN,2013,Arson
MASS ROAD FIRE,32.0,WI,2013,Debris Burning
,125.0,MN,2013,Debris Burning
,38.0,MN,2013,Equipment Use
,89.0,MN,2013,Arson
,160.0,MN,2013,Debris Burning
,79.0,MN,2013,Arson
,42.0,MN,2013,Debris Burning
,1570.0,MN,2013,Miscellaneous
,168.0,MN,2013,Miscellaneous
CAMEL BACK ROAD FIRE,221.0,MN,2013,Arson
,42.0,MN,2013,Arson
,123.0,MN,2013,Debris Burning
,90.0,MN,2013,Arson
GREEN VALLEY FIRE,7100.0,MN,2013,Miscellaneous
,33.0,MN,2013,Arson
,36.0,MN,2013,Powerline
,45.0,MN,2013,Smoking
,37.2,MN,2013,Debris Burning
OLD DITCH ROAD FIRE,170.0,WI,2013,Equipment Use
,35.0,MN,2013,Powerline
,76.0,MN,2013,Debris Burning
,60.0,MN,2013,Debris Burning
,45.0,MN,2013,Arson
,49.0,MN,2013,Smoking
,55.9,MN,2013,Arson
,60.2,MN,2013,Arson
BIRCH BARK FIRE,123.3,MN,2013,Railroad
,48.0,MN,2013,Miscellaneous
CRANBERRY,656.0,WI,2013,Miscellaneous
,35.0,WI,2013,Debris Burning
,45.0,MN,2013,Arson
,31.7,MN,2013,Railroad
,37.0,MN,2013,Arson
,93.0,MN,2013,Arson
,40.0,MN,2013,Arson
,65.0,MN,2013,Debris Burning
,92.0,IA,2013,Debris Burning
,35.0,IA,2013,Debris Burning
,75.0,IA,2013,Debris Burning
,120.0,IA,2013,Debris Burning
,35.0,IA,2013,Debris Burning
,50.0,IA,2013,Debris Burning
,60.0,IA,2013,Debris Burning
,100.0,IA,2013,Debris Burning
,40.0,IA,2013,Debris Burning
,75.0,IA,2013,Debris Burning
,80.0,IA,2013,Debris Burning
,35.0,IA,2013,Debris Burning
,80.0,IA,2013,Debris Burning
,35.0,IA,2013,Miscellaneous
,50.0,IA,2013,Debris Burning
,80.0,IA,2013,Debris Burning
,50.0,IA,2013,Debris Burning
,120.0,IA,2013,Debris Burning
,35.0,IA,2013,Debris Burning
,50.0,IA,2013,Debris Burning
,32.0,IA,2013,Debris Burning
,35.0,NJ,2013,Railroad
,42.0,NJ,2013,Railroad
,70.0,NJ,2013,Miscellaneous
,75.0,NJ,2013,Debris Burning
,80.25,NJ,2013,Campfire
,230.0,NJ,2013,Arson
,300.0,NJ,2013,Arson
,100.0,OH,2013,Miscellaneous
,280.0,OH,2013,Arson
,100.0,MO,2013,Miscellaneous
,40.0,MO,2013,Debris Burning
O HIGHWAY,235.0,MO,2013,Debris Burning
COLLEGE RD FIRE,32.0,ME,2013,Arson
,120.0,MO,2013,Miscellaneous
,40.0,MO,2013,Miscellaneous
,100.0,OH,2013,Miscellaneous
PINE HILL,36.0,PA,2013,Miscellaneous
PEACOCK ROAD,34.6,PA,2013,Debris Burning
HOLLYWOOD RD,37.8,ME,2013,Debris Burning
GRAHAM,35.8,ME,2013,Debris Burning
,150.0,OH,2013,Miscellaneous
SHAGGY BARK,69.0,PA,2013,Arson
16 MILE RUN ROAD,136.0,PA,2013,Arson
SANDPIT ROAD,83.0,PA,2013,Campfire
,60.0,MO,2013,Children
,41.0,MO,2013,Arson
,54.0,MO,2013,Arson
,75.0,OH,2013,Campfire
,71.0,MO,2013,Arson
,89.0,MO,2013,Debris Burning
WYKOFF RUN,352.0,PA,2013,Arson
,100.0,OH,2013,Arson
SNAKE RUN,106.0,PA,2013,Debris Burning
,40.0,MO,2013,Debris Burning
,80.0,MO,2013,Miscellaneous
,120.0,MO,2013,Debris Burning
,80.0,MO,2013,Miscellaneous
MT. EVE FIRE,147.0,NY,2013,Campfire
,45.0,NY,2013,Campfire
,65.0,MO,2013,Debris Burning
,58.0,NY,2013,Campfire
ORANGEBURG FIRE,363.0,NY,2013,Campfire
,70.0,MO,2013,Equipment Use
SMOKEHOUSE,37.0,WV,2013,Arson
,50.0,MO,2013,Equipment Use
,80.0,MO,2013,Miscellaneous
PARKS LANE,40.0,WV,2013,Fireworks
98TH STREET MARMET,48.0,WV,2013,Arson
FOLA COAL,50.0,WV,2013,Arson
DRY MONDAY #4,50.0,WV,2013,Arson
JOHNSON HOLLOW,53.0,WV,2013,Arson
PAD FORK,60.0,WV,2013,Arson
THACKER HOLLOW,70.0,WV,2013,Debris Burning
NANCY FORK,80.0,WV,2013,Arson
LAUREL FORK OF BELLS CREEK,84.0,WV,2013,Arson
BIAS BRANCH,103.0,WV,2013,Campfire
CAMPBELLS CREEK/RT.60,134.0,WV,2013,Powerline
BERWIND LOOKOUT TOWER,135.0,WV,2013,Fireworks
BAILEY BRANCH,137.0,WV,2013,Fireworks
MUDLICK,141.0,WV,2013,Arson
DRY MONDAY #2,152.0,WV,2013,Arson
ROAD FORK #2,230.0,WV,2013,Debris Burning
TAYLOR BRANCH,200.0,ME,2013,Arson
MUSKEGON 03,43.7,MI,2013,Powerline
GRAND TRAVERSE 01 - SCHARMEN ROAD,42.2,MI,2013,Missing/Undefined
BARRY 01,52.0,MI,2013,Missing/Undefined
,40.5,NY,2013,Campfire
MENOMINEE       0004,42.8,MI,2013,Structure
169TH ROAD    ( 61),40.0,FL,2013,Debris Burning
EAGLE WALK  (18),141.0,FL,2013,Miscellaneous
GREENCAMP (54),140.0,FL,2013,Lightning
POWERLINE(64),64.0,FL,2013,Miscellaneous
SHEDHORN (09),660.0,FL,2013,Lightning
LOCK (09),50.0,FL,2013,Lightning
,180.0,SC,2013,Debris Burning
,35.0,SC,2013,Debris Burning
,35.2,SC,2013,Miscellaneous
,130.0,SC,2013,Arson
,70.0,SC,2013,Arson
,50.0,SC,2013,Children
,100.0,SC,2013,Arson
,161.0,SC,2013,Debris Burning
,50.0,SC,2013,Debris Burning
,32.0,SC,2013,Debris Burning
,40.0,SC,2013,Arson
,85.0,SC,2013,Arson
,40.0,SC,2013,Arson
,58.0,SC,2013,Equipment Use
,40.0,SC,2013,Arson
,130.0,SC,2013,Debris Burning
,53.0,SC,2013,Powerline
,80.0,SC,2013,Arson
,54.0,SC,2013,Debris Burning
,39.0,SC,2013,Arson
,33.0,SC,2013,Debris Burning
,35.0,SC,2013,Arson
,100.0,SC,2013,Miscellaneous
,80.0,SC,2013,Arson
,41.0,SC,2013,Debris Burning
,90.0,SC,2013,Arson
,65.0,SC,2013,Debris Burning
,92.0,SC,2013,Arson
,97.0,SC,2013,Equipment Use
,40.0,SC,2013,Debris Burning
NWR-20130216-001,38.0,AL,2013,Miscellaneous
SWR-20130217-002,50.0,AL,2013,Arson
SWR-20130217-003,95.0,AL,2013,Arson
NER-20130218-001,94.0,AL,2013,Campfire
,63.5,SC,2013,Debris Burning
,50.0,SC,2013,Equipment Use
,75.0,SC,2013,Arson
,40.0,SC,2013,Miscellaneous
,35.0,SC,2013,Arson
,62.5,SC,2013,Debris Burning
,40.0,SC,2013,Arson
,50.0,SC,2013,Arson
,60.0,SC,2013,Miscellaneous
,360.0,SC,2013,Arson
SWR-20130327-010,55.0,AL,2013,Miscellaneous
NER-20130328-001,75.0,AL,2013,Miscellaneous
ECR-20130328-002,65.0,AL,2013,Miscellaneous
NER-20130328-002,95.0,AL,2013,Arson
SWR-20130328-004,95.0,AL,2013,Arson
NER-20130328-004,65.0,AL,2013,Miscellaneous
NER-20130310-010,50.0,AL,2013,Miscellaneous
NOR-20130310-007,31.0,AL,2013,Miscellaneous
NWR-20130310-005,90.0,AL,2013,Miscellaneous
SWR-20130314-003,45.0,AL,2013,Arson
SWR-20130314-004,35.0,AL,2013,Equipment Use
NER-20130314-005,170.0,AL,2013,Miscellaneous
SER-20130314-001,33.0,AL,2013,Arson
NWR-20130314-001,45.0,AL,2013,Miscellaneous
SER-20130329-005,32.0,AL,2013,Miscellaneous
SER-20130329-006,34.0,AL,2013,Miscellaneous
ECR-20130329-013,320.0,AL,2013,Miscellaneous
NER-20130329-011,75.0,AL,2013,Miscellaneous
ECR-20130314-003,40.0,AL,2013,Arson
NER-20130314-007,90.0,AL,2013,Arson
SWR-20130218-001,350.0,AL,2013,Arson
NOR-20130218-003,35.0,AL,2013,Arson
NER-20130218-004,95.0,AL,2013,Miscellaneous
SWR-20130218-003,35.0,AL,2013,Miscellaneous
NER-20130218-006,50.0,AL,2013,Miscellaneous
SWR-20130315-003,45.0,AL,2013,Miscellaneous
SWR-20130315-005,89.0,AL,2013,Arson
NWR-20130315-002,85.0,AL,2013,Arson
SWR-20130315-007,45.0,AL,2013,Arson
NOR-20130315-002,38.2,AL,2013,Arson
NOR-20130221-001,85.0,AL,2013,Miscellaneous
NER-20130228-001,55.0,AL,2013,Arson
NOR-20130315-003,40.0,AL,2013,Miscellaneous
NOR-20130315-004,40.0,AL,2013,Miscellaneous
SWR-20130303-002,70.0,AL,2013,Miscellaneous
SER-20130304-001,54.5,AL,2013,Miscellaneous
SWR-20130108-002,50.0,AL,2013,Miscellaneous
ECR-20130304-007,175.0,AL,2013,Arson
SWR-20130304-004,300.0,AL,2013,Arson
SWR-20130125-001,127.0,AL,2013,Miscellaneous
NER-20130217-002,35.0,AL,2013,Miscellaneous
NWR-20130304-005,38.0,AL,2013,Miscellaneous
NWR-20130305-002,32.0,AL,2013,Arson
SWR-20130306-001,39.0,AL,2013,Equipment Use
SWR-20130306-002,40.0,AL,2013,Arson
SWR-20130306-004,80.0,AL,2013,Miscellaneous
SWR-20130306-007,70.0,AL,2013,Miscellaneous
NER-20130217-004,34.0,AL,2013,Arson
SWR-20130217-005,80.0,AL,2013,Miscellaneous
SWR-20130203-009,240.0,AL,2013,Miscellaneous
NWR-20130307-001,105.0,AL,2013,Arson
SWR-20130308-001,72.0,AL,2013,Miscellaneous
NWR-20130308-001,120.0,AL,2013,Arson
NER-20130309-001,80.0,AL,2013,Miscellaneous
NOR-20130309-002,33.0,AL,2013,Miscellaneous
NER-20130308-003,50.0,AL,2013,Miscellaneous
SWR-20130330-002,130.0,AL,2013,Miscellaneous
SWR-20130330-006,40.0,AL,2013,Miscellaneous
SWR-20130330-007,125.0,AL,2013,Miscellaneous
NWR-20130315-020,38.0,AL,2013,Arson
SER-20130315-004,46.5,AL,2013,Arson
NER-20130316-001,275.0,AL,2013,Arson
SWR-20130316-004,206.0,AL,2013,Miscellaneous
SWR-20130316-005,45.0,AL,2013,Miscellaneous
SER-20130330-003,36.0,AL,2013,Miscellaneous
ECR-20130330-004,35.0,AL,2013,Equipment Use
NER-20130316-003,258.0,AL,2013,Miscellaneous
SER-20130316-002,45.6,AL,2013,Miscellaneous
ECR-20130316-007,32.0,AL,2013,Miscellaneous
SER-20130316-003,45.0,AL,2013,Miscellaneous
SWR-20130316-006,48.0,AL,2013,Miscellaneous
SER-20130316-004,35.0,AL,2013,Equipment Use
SWR-20130309-007,33.0,AL,2013,Miscellaneous
SER-20130309-004,299.1,AL,2013,Miscellaneous
SWR-20130309-010,58.0,AL,2013,Miscellaneous
NER-20130309-002,40.0,AL,2013,Arson
NWR-20130316-003,62.0,AL,2013,Miscellaneous
NER-20130316-013,93.0,AL,2013,Arson
SWR-20130316-010,56.0,AL,2013,Miscellaneous
ECR-20130316-014,75.0,AL,2013,Miscellaneous
ECR-20130316-015,189.0,AL,2013,Miscellaneous
SWR-20130316-013,224.0,AL,2013,Arson
NWR-20130316-006,47.0,AL,2013,Miscellaneous
ECR-20130309-012,130.0,AL,2013,Miscellaneous
SWR-20130309-012,100.4,AL,2013,Miscellaneous
NWR-20130310-001,261.0,AL,2013,Miscellaneous
NER-20130310-001,270.0,AL,2013,Arson
NOR-20130310-001,60.0,AL,2013,Miscellaneous
ECR-20130310-002,60.0,AL,2013,Miscellaneous
ECR-20130310-003,200.0,AL,2013,Miscellaneous
ECR-20130205-001,50.0,AL,2013,Miscellaneous
SWR-20130316-015,210.0,AL,2013,Miscellaneous
SER-20130316-008,38.0,AL,2013,Miscellaneous
NWR-20130316-008,55.0,AL,2013,Miscellaneous
ECR-20130316-018,35.0,AL,2013,Arson
ECR-20130316-019,40.0,AL,2013,Arson
SWR-20130316-018,47.0,AL,2013,Miscellaneous
SWR-20130316-019,80.0,AL,2013,Arson
SWR-20130316-021,70.0,AL,2013,Miscellaneous
SWR-20130317-001,70.0,AL,2013,Miscellaneous
NER-20130317-001,63.0,AL,2013,Arson
SWR-20130317-002,70.0,AL,2013,Arson
SWR-20130317-003,110.0,AL,2013,Miscellaneous
NWR-20130125-004,35.0,AL,2013,Arson
NER-20130310-013,35.0,AL,2013,Miscellaneous
NWR-20130310-006,177.0,AL,2013,Arson
ECR-20130310-012,450.0,AL,2013,Miscellaneous
NER-20130311-001,75.0,AL,2013,Arson
SWR-20130328-005,350.0,AL,2013,Arson
SWR-20130318-002,70.0,AL,2013,Miscellaneous
ECR-20130318-002,32.0,AL,2013,Miscellaneous
SWR-20130319-002,50.0,AL,2013,Miscellaneous
SWR-20130127-002,75.0,AL,2013,Miscellaneous
ECR-20130128-001,34.0,AL,2013,Arson
ECR-20130129-001,100.0,AL,2013,Arson
ECR-20130129-004,110.0,AL,2013,Miscellaneous
SER-20130328-003,31.0,AL,2013,Arson
SWR-20130329-001,225.0,AL,2013,Arson
ECR-20130329-001,89.0,AL,2013,Miscellaneous
SWR-20130329-002,95.0,AL,2013,Arson
NER-20130329-003,83.0,AL,2013,Miscellaneous
NER-20130329-005,86.0,AL,2013,Arson
NER-20130320-005,40.0,AL,2013,Miscellaneous
NWR-20130320-004,75.0,AL,2013,Powerline
NER-20130320-009,100.0,AL,2013,Miscellaneous
SER-20130326-001,127.9,AL,2013,Arson
SER-20130326-002,44.0,AL,2013,Miscellaneous
SER-20130326-005,60.0,AL,2013,Arson
ECR-20130327-001,47.0,AL,2013,Arson
ECR-20130310-004,45.0,AL,2013,Miscellaneous
NER-20130310-002,410.0,AL,2013,Arson
NOR-20130310-004,35.0,AL,2013,Arson
SWR-20130329-004,250.0,AL,2013,Arson
NER-20130321-001,475.0,AL,2013,Arson
SWR-20130322-001,114.0,AL,2013,Arson
SWR-20130324-001,75.0,AL,2013,Miscellaneous
SWR-20130325-001,110.0,AL,2013,Arson
ECR-20130310-007,296.0,AL,2013,Equipment Use
SWR-20130310-005,88.0,AL,2013,Miscellaneous
NER-20130310-007,85.2,AL,2013,Miscellaneous
SWR-20130310-006,42.0,AL,2013,Miscellaneous
NER-20130310-009,33.0,AL,2013,Arson
SWR-20130329-005,35.0,AL,2013,Miscellaneous
SWR-20130329-006,43.0,AL,2013,Miscellaneous
ECR-20130329-005,45.0,AL,2013,Miscellaneous
ECR-20130329-006,40.0,AL,2013,Miscellaneous
SER-20130329-003,89.0,AL,2013,Miscellaneous
ECR-20130329-010,40.0,AL,2013,Miscellaneous
SWR-20130329-010,100.0,AL,2013,Miscellaneous
SWR-20130325-002,100.0,AL,2013,Arson
SWR-20130325-004,40.0,AL,2013,Miscellaneous
SWR-20130325-005,61.0,AL,2013,Miscellaneous
ECR-20131218-002,80.0,AL,2013,Miscellaneous
SWR-20131219-003,32.0,AL,2013,Miscellaneous
FY2013-HANCOCK-029,30.2,GA,2013,Debris Burning
FY2013-HARALSON-072,47.6,GA,2013,Arson
NER-20131027-001,100.0,AL,2013,Miscellaneous
SWR-20131027-001,31.0,AL,2013,Miscellaneous
FY2013-HARALSON-087,147.2,GA,2013,Arson
SWR-20131031-003,34.0,AL,2013,Miscellaneous
NOR-20130528-001,31.0,AL,2013,Miscellaneous
SWR-20130616-001,37.0,AL,2013,Miscellaneous
NWR-20130918-001,35.0,AL,2013,Miscellaneous
SWR-20131103-002,32.0,AL,2013,Miscellaneous
NWR-20131104-001,57.0,AL,2013,Miscellaneous
FY2013-PUTNAM-015,48.52,GA,2013,Debris Burning
NWR-20130418-001,40.0,AL,2013,Arson
NER-20130422-001,103.7,AL,2013,Miscellaneous
NOR-20130423-001,100.0,AL,2013,Miscellaneous
SER-20130423-001,340.0,AL,2013,Arson
NER-20130423-001,45.0,AL,2013,Arson
ECR-20130426-001,63.0,AL,2013,Arson
NER-20130426-002,60.0,AL,2013,Arson
NER-20131106-001,35.0,AL,2013,Arson
FY2013-TAYLOR-027,55.04,GA,2013,Debris Burning
FY2013-TAYLOR-034,179.61,GA,2013,Arson
ECR-20130426-003,40.0,AL,2013,Arson
ECR-20130426-005,35.0,AL,2013,Arson
NWR-20131111-004,50.0,AL,2013,Arson
NER-20131112-003,35.0,AL,2013,Miscellaneous
ECR-20131112-003,66.0,AL,2013,Miscellaneous
NWR-20131113-001,32.0,AL,2013,Arson
NWR-20131113-002,115.0,AL,2013,Arson
NWR-20131113-003,57.0,AL,2013,Powerline
SER-20131113-001,60.0,AL,2013,Miscellaneous
ECR-20130426-007,50.0,AL,2013,Arson
ECR-20130426-008,70.0,AL,2013,Arson
ECR-20130427-007,362.0,AL,2013,Arson
ECR-20130427-009,64.0,AL,2013,Arson
NOR-20131113-004,40.0,AL,2013,Miscellaneous
NER-20131113-005,50.0,AL,2013,Miscellaneous
NER-20131114-002,50.0,AL,2013,Miscellaneous
SWR-20130828-001,40.0,AL,2013,Miscellaneous
ECR-20131115-001,35.0,AL,2013,Miscellaneous
SWR-20130920-001,182.0,AL,2013,Miscellaneous
FY2013-HANCOCK-033,35.56,GA,2013,Debris Burning
NOR-20131115-003,39.6,AL,2013,Arson
NER-20131005-002,38.0,AL,2013,Arson
FY2013-EMANUEL-075,33.66,GA,2013,Debris Burning
NOR-20131115-006,93.0,AL,2013,Arson
NWR-20131024-001,46.0,AL,2013,Miscellaneous
FY2013-HARRIS-018,36.2,GA,2013,Debris Burning
NER-20131120-003,40.0,AL,2013,Miscellaneous
ECR-20131121-001,50.0,AL,2013,Miscellaneous
NWR-20131121-001,52.0,AL,2013,Miscellaneous
NER-20131121-001,40.0,AL,2013,Miscellaneous
SER-20130524-001,52.0,AL,2013,Miscellaneous
NOR-20130526-001,33.0,AL,2013,Arson
SWR-20130527-002,45.0,AL,2013,Miscellaneous
FY2013-JASPER-008,37.56,GA,2013,Debris Burning
FY2013-SCHLEY-016,32.54,GA,2013,Debris Burning
NER-20131122-001,40.0,AL,2013,Arson
SWR-20131124-001,330.0,AL,2013,Arson
FY2013-HARALSON-067,38.6,GA,2013,Arson
SWR-20131125-001,35.0,AL,2013,Miscellaneous
SWR-20131125-002,60.0,AL,2013,Arson
SWR-20130528-003,43.25,AL,2013,Equipment Use
NER-20130406-001,40.0,AL,2013,Miscellaneous
SWR-20130406-005,49.0,AL,2013,Arson
NER-20130406-003,90.0,AL,2013,Miscellaneous
SWR-20130406-007,175.0,AL,2013,Miscellaneous
FY2013-TURNER-018,33.93,GA,2013,Debris Burning
FY2013-BROOKS-043,33.21,GA,2013,Debris Burning
NER-20130407-001,53.0,AL,2013,Arson
SWR-20131125-006,45.0,AL,2013,Miscellaneous
ECR-20131125-009,40.0,AL,2013,Campfire
FY2013-COLQUITT-023,32.0,GA,2013,Debris Burning
SWR-20131130-001,117.0,AL,2013,Arson
ECR-20130408-003,45.0,AL,2013,Arson
NER-20130409-001,64.4,AL,2013,Miscellaneous
ECR-20130409-002,33.0,AL,2013,Miscellaneous
NER-20130409-005,65.8,AL,2013,Miscellaneous
FY2013-COLQUITT-029,50.2,GA,2013,Debris Burning
SWR-20130410-002,40.0,AL,2013,Arson
ECR-20131202-001,240.0,AL,2013,Miscellaneous
NWR-20131213-001,55.0,AL,2013,Miscellaneous
NER-20130410-004,44.0,AL,2013,Miscellaneous
NER-20130413-001,210.0,AL,2013,Lightning
NOR-20130416-001,53.0,AL,2013,Miscellaneous
FY2013-LAURENS-130,31.1,GA,2013,Debris Burning
,45.0,VA,2013,Arson
,45.0,VA,2013,Powerline
,38.0,VA,2013,Arson
,52.0,VA,2013,Miscellaneous
BEECH GROVE,450.0,VA,2013,Arson
,45.0,VA,2013,Arson
FAIRVIEW FARM,150.0,NC,2013,Miscellaneous
HOT MERCEDES,92.0,NC,2013,Miscellaneous
NASH,31.0,NC,2013,Debris Burning
UNC HELO,50.0,NC,2013,Arson
COWAND ROAD,50.0,NC,2013,Debris Burning
CREEPING CAMBELL BAY,35.0,NC,2013,Debris Burning
,65.0,VA,2013,Debris Burning
WOODYARD SWAMP,75.0,NC,2013,Arson
SCOTT DR.,87.0,NC,2013,Arson
,68.0,VA,2013,Arson
BAD BEARING,50.0,NC,2013,Equipment Use
,32.0,VA,2013,Debris Burning
,40.0,VA,2013,Debris Burning
SHENANDOAH,72.0,NC,2013,Debris Burning
TRAIL BOSS FIRE,40.0,NC,2013,Arson
CAN'T CATCH IT FIRE,491.0,NC,2013,Arson
E. MCDONALD COW PASTURE,75.0,NC,2013,Arson
,61.0,VA,2013,Arson
WET FIRE,80.0,NC,2013,Debris Burning
ROYAL OAK ROAD,95.0,NC,2013,Campfire
,70.0,VA,2013,Arson
,102.0,VA,2013,Equipment Use
,63.0,VA,2013,Powerline
,60.0,VA,2013,Miscellaneous
TUSCAN RIDGE,63.0,NC,2013,Children
BULL TOWN ROAD FIRE,170.0,NC,2013,Debris Burning
RILES CREEK,80.0,NC,2013,Debris Burning
SQUARE LANE,70.0,NC,2013,Arson
ALL PAYNE,40.0,NC,2013,Equipment Use
,110.8,VA,2013,Powerline
PATE 2 CAUGHT IT,176.0,NC,2013,Arson
PAIT FIRE,56.0,NC,2013,Debris Burning
ELROD RD FIRE,75.0,NC,2013,Arson
,109.0,VA,2013,Debris Burning
SHERMAN RD,350.0,NC,2013,Arson
NORTH OF GRUNDY,283.0,VA,2013,Equipment Use
FLAG POND,195.0,VA,2013,Arson
SQUARE LANE 2,60.0,NC,2013,Arson
SMITH RD,50.0,NC,2013,Debris Burning
,93.0,VA,2013,Arson
LAMBETH MILL ROAD,51.0,NC,2013,Arson
ROAMS BRANCH,70.0,NC,2013,Debris Burning
CHARLIE DRIVE 3,50.0,NC,2013,Arson
OLD ALLENTON ROAD/ HRB?,45.0,NC,2013,Arson
BRAD CAME TO HELP #2,86.0,NC,2013,Miscellaneous
,45.0,VA,2013,Arson
LUCKY FARM FIRE,50.0,NC,2013,Debris Burning
BRAD CAME TO HELP #3,55.0,NC,2013,Miscellaneous
